"pagenum","state","name","county","storet_code","lake_type","drainage_area","surface_area","mean_depth","total_inflow","retention_time","alkalinity","conductivity","sechhi","tp","po4","tin","tn","p_pnt_source_muni","p_pnt_source_industrial","p_pnt_source_septic","p_nonpnt_source","p_total","n_pnt_source_muni","n_pnt_source_industrial","n_pnt_source_septic","n_nonpnt_source","n_total","p_total_out","p_percent_retention","p_surface_area_loading","n_total_out","n_percent_retention","n_surface_area_loading"
"016","ARIZONA","LAKE MOHAVE","MOHAVE Az; CLARK Nv","0406","NA","438486.8","105.63","18.9","314.95","73","137","884","3.3","0.017","0.01","0.24","0.6",NA,NA,"5","252955","252960",NA,NA,"175",NA,NA,"203395","20","2.39","8797855","28","115.7"
