"pagenum","state","name","county","storet_code","lake_type","drainage_area","surface_area","mean_depth","total_inflow","retention_time","alkalinity","conductivity","sechhi","tp","po4","tin","tn","p_pnt_source_muni","p_pnt_source_industrial","p_pnt_source_septic","p_nonpnt_source","p_total","n_pnt_source_muni","n_pnt_source_industrial","n_pnt_source_septic","n_nonpnt_source","n_total","p_total_out","p_percent_retention","p_surface_area_loading","n_total_out","n_percent_retention","n_surface_area_loading"
"089","NEVADA","LAKE MEAD","CLARK NY; MOHAVE Az","3201","NA","434601.8","592.88","59.1","377.34","3.5","136","815","5.9","0.016","0.005","0.34","0.55","322055",NA,NA,"10","3370770","961520",NA,"375","25918510","26880405","247325","93","6.23","11996385","55","45.3"
